week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2023-09-25,BEV-010,STR-028,South,214,428.0,False,,0.0
2023-09-25,BEV-011,STR-028,South,152,380.0,False,,0.0
2023-09-25,BEV-012,STR-028,South,421,526.25,True,BOGO,0.5
2023-09-25,BEV-013,STR-028,South,173,311.4,True,Bundle,0.0
2023-09-25,BEV-014,STR-028,South,229,343.5,False,,0.0
2023-09-25,BEV-015,STR-028,South,535,428.0,True,BOGO,0.5
2023-09-25,BEV-001,STR-029,East,476,714.0,False,,0.0
2023-09-25,BEV-002,STR-029,East,240,360.0,False,,0.0
2023-09-25,BEV-003,STR-029,East,245,294.0,False,,0.0
2023-09-25,BEV-004,STR-029,East,177,177.0,False,,0.0
2023-09-25,BEV-005,STR-029,East,210,210.0,False,,0.0
2023-09-25,BEV-006,STR-029,East,181,235.3,False,,0.0
2023-09-25,BEV-007,STR-029,East,224,291.2,False,,0.0
2023-09-25,BEV-008,STR-029,East,161,563.5,False,,0.0
2023-09-25,BEV-009,STR-029,East,261,892.62,True,Price Cut,0.1
2023-09-25,BEV-010,STR-029,East,128,256.0,False,,0.0
2023-09-25,BEV-011,STR-029,East,111,277.5,False,,0.0
2023-09-25,BEV-012,STR-029,East,179,447.5,False,,0.0
2023-09-25,BEV-013,STR-029,East,188,338.4,False,,0.0
2023-09-25,BEV-014,STR-029,East,175,262.5,False,,0.0
2023-09-25,BEV-015,STR-029,East,250,400.0,False,,0.0
2023-09-25,BEV-001,STR-030,East,187,280.5,False,,0.0
2023-09-25,BEV-002,STR-030,East,140,210.0,False,,0.0
2023-09-25,BEV-003,STR-030,East,96,115.2,False,,0.0
2023-09-25,BEV-004,STR-030,East,89,89.0,False,,0.0
2023-09-25,BEV-005,STR-030,East,88,88.0,False,,0.0
2023-09-25,BEV-006,STR-030,East,217,282.1,True,Display Feature,0.0
2023-09-25,BEV-007,STR-030,East,86,111.8,False,,0.0
2023-09-25,BEV-008,STR-030,East,130,455.0,True,Bundle,0.0
2023-09-25,BEV-009,STR-030,East,92,349.6,False,,0.0
2023-09-25,BEV-010,STR-030,East,87,174.0,False,,0.0
2023-09-25,BEV-011,STR-030,East,104,260.0,False,,0.0
2023-09-25,BEV-012,STR-030,East,107,267.5,False,,0.0
2023-09-25,BEV-013,STR-030,East,82,147.6,False,,0.0
2023-09-25,BEV-014,STR-030,East,125,187.5,False,,0.0
2023-09-25,BEV-015,STR-030,East,169,216.32,True,Price Cut,0.2
2023-10-02,BEV-001,STR-001,North,101,151.5,False,,0.0
2023-10-02,BEV-002,STR-001,North,161,241.5,False,,0.0
2023-10-02,BEV-003,STR-001,North,125,150.0,False,,0.0
2023-10-02,BEV-004,STR-001,North,106,106.0,False,,0.0
2023-10-02,BEV-005,STR-001,North,52,52.0,False,,0.0
2023-10-02,BEV-006,STR-001,North,128,166.4,False,,0.0
2023-10-02,BEV-007,STR-001,North,340,221.0,True,BOGO,0.5
2023-10-02,BEV-008,STR-001,North,70,245.0,False,,0.0
2023-10-02,BEV-009,STR-001,North,70,266.0,False,,0.0
2023-10-02,BEV-010,STR-001,North,133,266.0,False,,0.0
2023-10-02,BEV-011,STR-001,North,85,212.5,False,,0.0
2023-10-02,BEV-012,STR-001,North,83,207.5,False,,0.0
2023-10-02,BEV-013,STR-001,North,55,99.0,False,,0.0
2023-10-02,BEV-014,STR-001,North,93,139.5,False,,0.0
2023-10-02,BEV-015,STR-001,North,95,152.0,False,,0.0
2023-10-02,BEV-001,STR-002,East,171,256.5,False,,0.0
2023-10-02,BEV-002,STR-002,East,108,162.0,False,,0.0
2023-10-02,BEV-003,STR-002,East,104,124.8,False,,0.0
2023-10-02,BEV-004,STR-002,East,109,109.0,False,,0.0
2023-10-02,BEV-005,STR-002,East,120,120.0,False,,0.0
2023-10-02,BEV-006,STR-002,East,69,89.7,False,,0.0
2023-10-02,BEV-007,STR-002,East,304,395.2,True,Display Feature,0.0
2023-10-02,BEV-008,STR-002,East,101,353.5,False,,0.0
2023-10-02,BEV-009,STR-002,East,122,463.6,False,,0.0
2023-10-02,BEV-010,STR-002,East,99,198.0,False,,0.0
2023-10-02,BEV-011,STR-002,East,50,125.0,False,,0.0
2023-10-02,BEV-012,STR-002,East,97,242.5,False,,0.0
2023-10-02,BEV-013,STR-002,East,121,217.8,False,,0.0
2023-10-02,BEV-014,STR-002,East,82,123.0,False,,0.0
2023-10-02,BEV-015,STR-002,East,277,221.6,True,BOGO,0.5
2023-10-02,BEV-001,STR-003,South,72,108.0,False,,0.0
2023-10-02,BEV-002,STR-003,South,76,79.8,True,Price Cut,0.3
2023-10-02,BEV-003,STR-003,South,100,120.0,False,,0.0
2023-10-02,BEV-004,STR-003,South,41,41.0,False,,0.0
2023-10-02,BEV-005,STR-003,South,55,55.0,False,,0.0
2023-10-02,BEV-006,STR-003,South,49,63.7,False,,0.0
2023-10-02,BEV-007,STR-003,South,63,81.9,False,,0.0
2023-10-02,BEV-008,STR-003,South,54,189.0,False,,0.0
2023-10-02,BEV-009,STR-003,South,119,452.2,True,Display Feature,0.0
2023-10-02,BEV-010,STR-003,South,41,82.0,False,,0.0
2023-10-02,BEV-011,STR-003,South,58,145.0,False,,0.0
2023-10-02,BEV-012,STR-003,South,31,77.5,False,,0.0
2023-10-02,BEV-013,STR-003,South,56,100.8,False,,0.0
2023-10-02,BEV-014,STR-003,South,39,58.5,False,,0.0
2023-10-02,BEV-015,STR-003,South,63,100.8,False,,0.0
2023-10-02,BEV-001,STR-004,North,310,465.0,False,,0.0
2023-10-02,BEV-002,STR-004,North,339,508.5,False,,0.0
2023-10-02,BEV-003,STR-004,North,305,366.0,False,,0.0
2023-10-02,BEV-004,STR-004,North,130,130.0,False,,0.0
2023-10-02,BEV-005,STR-004,North,397,277.9,True,Price Cut,0.3
2023-10-02,BEV-006,STR-004,North,227,295.1,False,,0.0
2023-10-02,BEV-007,STR-004,North,620,403.0,True,BOGO,0.5
2023-10-02,BEV-008,STR-004,North,247,864.5,False,,0.0
2023-10-02,BEV-009,STR-004,North,216,820.8,False,,0.0
2023-10-02,BEV-010,STR-004,North,161,322.0,False,,0.0
2023-10-02,BEV-011,STR-004,North,168,420.0,False,,0.0
2023-10-02,BEV-012,STR-004,North,204,510.0,False,,0.0
2023-10-02,BEV-013,STR-004,North,107,192.6,False,,0.0
2023-10-02,BEV-014,STR-004,North,267,400.5,False,,0.0
2023-10-02,BEV-015,STR-004,North,218,348.8,False,,0.0
2023-10-02,BEV-001,STR-005,West,187,280.5,False,,0.0
2023-10-02,BEV-002,STR-005,West,103,154.5,False,,0.0
2023-10-02,BEV-003,STR-005,West,187,224.4,False,,0.0
2023-10-02,BEV-004,STR-005,West,145,145.0,False,,0.0
2023-10-02,BEV-005,STR-005,West,74,74.0,False,,0.0
2023-10-02,BEV-006,STR-005,West,346,224.9,True,BOGO,0.5
2023-10-02,BEV-007,STR-005,West,100,130.0,False,,0.0
2023-10-02,BEV-008,STR-005,West,69,241.5,False,,0.0
2023-10-02,BEV-009,STR-005,West,110,418.0,False,,0.0
2023-10-02,BEV-010,STR-005,West,117,234.0,False,,0.0
2023-10-02,BEV-011,STR-005,West,88,220.0,False,,0.0
2023-10-02,BEV-012,STR-005,West,123,307.5,False,,0.0
2023-10-02,BEV-013,STR-005,West,67,120.6,False,,0.0
2023-10-02,BEV-014,STR-005,West,70,105.0,False,,0.0
2023-10-02,BEV-015,STR-005,West,247,276.64,True,Price Cut,0.3
2023-10-02,BEV-001,STR-006,North,151,226.5,False,,0.0
2023-10-02,BEV-002,STR-006,North,129,193.5,False,,0.0
2023-10-02,BEV-003,STR-006,North,523,313.8,True,BOGO,0.5
2023-10-02,BEV-004,STR-006,North,111,111.0,False,,0.0
2023-10-02,BEV-005,STR-006,North,117,117.0,False,,0.0
2023-10-02,BEV-006,STR-006,North,98,127.4,False,,0.0
2023-10-02,BEV-007,STR-006,North,112,145.6,False,,0.0
2023-10-02,BEV-008,STR-006,North,91,318.5,False,,0.0
2023-10-02,BEV-009,STR-006,North,141,535.8,False,,0.0
2023-10-02,BEV-010,STR-006,North,84,168.0,False,,0.0
2023-10-02,BEV-011,STR-006,North,142,355.0,False,,0.0
2023-10-02,BEV-012,STR-006,North,101,252.5,False,,0.0
2023-10-02,BEV-013,STR-006,North,72,129.6,False,,0.0
2023-10-02,BEV-014,STR-006,North,127,190.5,False,,0.0
2023-10-02,BEV-015,STR-006,North,154,246.4,True,Bundle,0.0
2023-10-02,BEV-001,STR-007,South,176,264.0,False,,0.0
2023-10-02,BEV-002,STR-007,South,187,280.5,False,,0.0
2023-10-02,BEV-003,STR-007,South,160,192.0,False,,0.0
2023-10-02,BEV-004,STR-007,South,88,88.0,False,,0.0
2023-10-02,BEV-005,STR-007,South,120,120.0,False,,0.0
2023-10-02,BEV-006,STR-007,South,100,130.0,False,,0.0
2023-10-02,BEV-007,STR-007,South,114,148.2,False,,0.0
2023-10-02,BEV-008,STR-007,South,57,199.5,False,,0.0
2023-10-02,BEV-009,STR-007,South,109,414.2,False,,0.0
2023-10-02,BEV-010,STR-007,South,87,174.0,False,,0.0
2023-10-02,BEV-011,STR-007,South,133,332.5,False,,0.0
2023-10-02,BEV-012,STR-007,South,112,280.0,False,,0.0
2023-10-02,BEV-013,STR-007,South,105,189.0,False,,0.0
2023-10-02,BEV-014,STR-007,South,110,165.0,False,,0.0
2023-10-02,BEV-015,STR-007,South,80,128.0,False,,0.0
2023-10-02,BEV-001,STR-008,North,99,148.5,False,,0.0
2023-10-02,BEV-002,STR-008,North,105,157.5,False,,0.0
2023-10-02,BEV-003,STR-008,North,243,145.8,True,BOGO,0.5
2023-10-02,BEV-004,STR-008,North,198,99.0,True,BOGO,0.5
2023-10-02,BEV-005,STR-008,North,44,44.0,False,,0.0
2023-10-02,BEV-006,STR-008,North,42,54.6,False,,0.0
2023-10-02,BEV-007,STR-008,North,50,65.0,False,,0.0
2023-10-02,BEV-008,STR-008,North,54,189.0,False,,0.0
2023-10-02,BEV-009,STR-008,North,69,262.2,True,Bundle,0.0
2023-10-02,BEV-010,STR-008,North,55,110.0,False,,0.0
2023-10-02,BEV-011,STR-008,North,53,132.5,False,,0.0
2023-10-02,BEV-012,STR-008,North,100,250.0,True,Display Feature,0.0
2023-10-02,BEV-013,STR-008,North,55,99.0,False,,0.0
2023-10-02,BEV-014,STR-008,North,59,88.5,False,,0.0
2023-10-02,BEV-015,STR-008,North,52,83.2,False,,0.0
2023-10-02,BEV-001,STR-009,West,92,138.0,False,,0.0
2023-10-02,BEV-002,STR-009,West,57,85.5,False,,0.0
2023-10-02,BEV-003,STR-009,West,82,98.4,False,,0.0
2023-10-02,BEV-004,STR-009,West,38,38.0,False,,0.0
2023-10-02,BEV-005,STR-009,West,58,58.0,True,Bundle,0.0
2023-10-02,BEV-006,STR-009,West,44,57.2,False,,0.0
2023-10-02,BEV-007,STR-009,West,41,53.3,False,,0.0
2023-10-02,BEV-008,STR-009,West,45,157.5,False,,0.0
2023-10-02,BEV-009,STR-009,West,48,182.4,False,,0.0
2023-10-02,BEV-010,STR-009,West,58,116.0,False,,0.0
2023-10-02,BEV-011,STR-009,West,47,117.5,False,,0.0
2023-10-02,BEV-012,STR-009,West,34,85.0,False,,0.0
2023-10-02,BEV-013,STR-009,West,61,109.8,False,,0.0
2023-10-02,BEV-014,STR-009,West,42,63.0,False,,0.0
2023-10-02,BEV-015,STR-009,West,49,78.4,False,,0.0
2023-10-02,BEV-001,STR-010,West,123,184.5,True,Bundle,0.0
2023-10-02,BEV-002,STR-010,West,78,117.0,False,,0.0
2023-10-02,BEV-003,STR-010,West,91,109.2,False,,0.0
2023-10-02,BEV-004,STR-010,West,55,55.0,False,,0.0
2023-10-02,BEV-005,STR-010,West,41,41.0,False,,0.0
2023-10-02,BEV-006,STR-010,West,72,93.6,False,,0.0
2023-10-02,BEV-007,STR-010,West,52,67.6,False,,0.0
2023-10-02,BEV-008,STR-010,West,49,171.5,False,,0.0
2023-10-02,BEV-009,STR-010,West,60,228.0,False,,0.0
2023-10-02,BEV-010,STR-010,West,52,104.0,False,,0.0
2023-10-02,BEV-011,STR-010,West,54,135.0,False,,0.0
2023-10-02,BEV-012,STR-010,West,225,281.25,True,BOGO,0.5
2023-10-02,BEV-013,STR-010,West,47,84.6,False,,0.0
2023-10-02,BEV-014,STR-010,West,47,70.5,False,,0.0
2023-10-02,BEV-015,STR-010,West,123,137.76,True,Price Cut,0.3
2023-10-02,BEV-001,STR-011,North,455,682.5,True,Display Feature,0.0
2023-10-02,BEV-002,STR-011,North,157,235.5,True,Bundle,0.0
2023-10-02,BEV-003,STR-011,North,91,109.2,False,,0.0
2023-10-02,BEV-004,STR-011,North,88,88.0,False,,0.0
2023-10-02,BEV-005,STR-011,North,67,67.0,False,,0.0
2023-10-02,BEV-006,STR-011,North,92,119.6,False,,0.0
2023-10-02,BEV-007,STR-011,North,275,357.5,True,Display Feature,0.0
2023-10-02,BEV-008,STR-011,North,82,287.0,False,,0.0
2023-10-02,BEV-009,STR-011,North,71,269.8,False,,0.0
2023-10-02,BEV-010,STR-011,North,101,202.0,False,,0.0
2023-10-02,BEV-011,STR-011,North,176,440.0,True,Bundle,0.0
2023-10-02,BEV-012,STR-011,North,66,165.0,False,,0.0
2023-10-02,BEV-013,STR-011,North,116,208.8,False,,0.0
2023-10-02,BEV-014,STR-011,North,209,282.15,True,Price Cut,0.1
2023-10-02,BEV-015,STR-011,North,119,190.4,False,,0.0
2023-10-02,BEV-001,STR-012,West,187,280.5,False,,0.0
2023-10-02,BEV-002,STR-012,West,216,324.0,False,,0.0
2023-10-02,BEV-003,STR-012,West,139,166.8,False,,0.0
2023-10-02,BEV-004,STR-012,West,102,102.0,False,,0.0
2023-10-02,BEV-005,STR-012,West,92,92.0,False,,0.0
2023-10-02,BEV-006,STR-012,West,100,130.0,False,,0.0
2023-10-02,BEV-007,STR-012,West,196,254.8,True,Bundle,0.0
2023-10-02,BEV-008,STR-012,West,110,385.0,True,Bundle,0.0
2023-10-02,BEV-009,STR-012,West,83,315.4,False,,0.0
2023-10-02,BEV-010,STR-012,West,128,256.0,False,,0.0
2023-10-02,BEV-011,STR-012,West,120,300.0,False,,0.0
2023-10-02,BEV-012,STR-012,West,93,232.5,False,,0.0
2023-10-02,BEV-013,STR-012,West,117,210.6,False,,0.0
2023-10-02,BEV-014,STR-012,West,107,160.5,False,,0.0
2023-10-02,BEV-015,STR-012,West,130,208.0,False,,0.0
2023-10-02,BEV-001,STR-013,East,76,114.0,False,,0.0
2023-10-02,BEV-002,STR-013,East,90,135.0,False,,0.0
2023-10-02,BEV-003,STR-013,East,344,206.4,True,BOGO,0.5
2023-10-02,BEV-004,STR-013,East,118,94.4,True,Price Cut,0.2
2023-10-02,BEV-005,STR-013,East,151,75.5,True,BOGO,0.5
2023-10-02,BEV-006,STR-013,East,57,74.1,False,,0.0
2023-10-02,BEV-007,STR-013,East,46,59.8,False,,0.0
2023-10-02,BEV-008,STR-013,East,185,647.5,True,Display Feature,0.0
2023-10-02,BEV-009,STR-013,East,52,197.6,False,,0.0
2023-10-02,BEV-010,STR-013,East,47,94.0,False,,0.0
2023-10-02,BEV-011,STR-013,East,42,105.0,False,,0.0
2023-10-02,BEV-012,STR-013,East,61,152.5,False,,0.0
2023-10-02,BEV-013,STR-013,East,176,158.4,True,BOGO,0.5
2023-10-02,BEV-014,STR-013,East,45,67.5,False,,0.0
2023-10-02,BEV-015,STR-013,East,56,89.6,False,,0.0
2023-10-02,BEV-001,STR-014,South,105,157.5,False,,0.0
2023-10-02,BEV-002,STR-014,South,156,234.0,False,,0.0
2023-10-02,BEV-003,STR-014,South,164,196.8,False,,0.0
2023-10-02,BEV-004,STR-014,South,134,134.0,False,,0.0
2023-10-02,BEV-005,STR-014,South,85,85.0,False,,0.0
2023-10-02,BEV-006,STR-014,South,74,96.2,False,,0.0
2023-10-02,BEV-007,STR-014,South,82,106.6,False,,0.0
2023-10-02,BEV-008,STR-014,South,73,255.5,False,,0.0
2023-10-02,BEV-009,STR-014,South,127,482.6,False,,0.0
2023-10-02,BEV-010,STR-014,South,131,262.0,False,,0.0
2023-10-02,BEV-011,STR-014,South,106,265.0,False,,0.0
2023-10-02,BEV-012,STR-014,South,299,523.25,True,Price Cut,0.3
2023-10-02,BEV-013,STR-014,South,103,185.4,False,,0.0
2023-10-02,BEV-014,STR-014,South,98,147.0,False,,0.0
2023-10-02,BEV-015,STR-014,South,93,148.8,False,,0.0
2023-10-02,BEV-001,STR-015,North,141,211.5,False,,0.0
2023-10-02,BEV-002,STR-015,North,104,156.0,False,,0.0
2023-10-02,BEV-003,STR-015,North,158,189.6,False,,0.0
2023-10-02,BEV-004,STR-015,North,99,99.0,False,,0.0
2023-10-02,BEV-005,STR-015,North,115,115.0,False,,0.0
2023-10-02,BEV-006,STR-015,North,102,132.6,False,,0.0
2023-10-02,BEV-007,STR-015,North,97,126.1,False,,0.0
2023-10-02,BEV-008,STR-015,North,83,290.5,False,,0.0
2023-10-02,BEV-009,STR-015,North,101,383.8,False,,0.0
2023-10-02,BEV-010,STR-015,North,115,230.0,False,,0.0
2023-10-02,BEV-011,STR-015,North,77,192.5,False,,0.0
2023-10-02,BEV-012,STR-015,North,102,255.0,False,,0.0
2023-10-02,BEV-013,STR-015,North,105,189.0,False,,0.0
2023-10-02,BEV-014,STR-015,North,86,129.0,False,,0.0
2023-10-02,BEV-015,STR-015,North,132,211.2,True,Bundle,0.0
2023-10-02,BEV-001,STR-016,West,157,235.5,False,,0.0
2023-10-02,BEV-002,STR-016,West,209,282.15,True,Price Cut,0.1
2023-10-02,BEV-003,STR-016,West,160,192.0,False,,0.0
2023-10-02,BEV-004,STR-016,West,148,133.2,True,Price Cut,0.1
2023-10-02,BEV-005,STR-016,West,364,182.0,True,BOGO,0.5
2023-10-02,BEV-006,STR-016,West,147,191.1,False,,0.0
2023-10-02,BEV-007,STR-016,West,83,107.9,False,,0.0
2023-10-02,BEV-008,STR-016,West,111,388.5,False,,0.0
2023-10-02,BEV-009,STR-016,West,85,323.0,False,,0.0
2023-10-02,BEV-010,STR-016,West,121,242.0,False,,0.0
2023-10-02,BEV-011,STR-016,West,75,187.5,False,,0.0
2023-10-02,BEV-012,STR-016,West,110,275.0,False,,0.0
2023-10-02,BEV-013,STR-016,West,206,370.8,True,Display Feature,0.0
2023-10-02,BEV-014,STR-016,West,230,241.5,True,Price Cut,0.3
2023-10-02,BEV-015,STR-016,West,191,213.92,True,Price Cut,0.3
2023-10-02,BEV-001,STR-017,East,175,262.5,False,,0.0
2023-10-02,BEV-002,STR-017,East,125,187.5,False,,0.0
2023-10-02,BEV-003,STR-017,East,167,200.4,False,,0.0
2023-10-02,BEV-004,STR-017,East,93,93.0,False,,0.0
2023-10-02,BEV-005,STR-017,East,244,244.0,True,Display Feature,0.0
2023-10-02,BEV-006,STR-017,East,103,133.9,False,,0.0
2023-10-02,BEV-007,STR-017,East,85,110.5,False,,0.0
2023-10-02,BEV-008,STR-017,East,104,364.0,False,,0.0
2023-10-02,BEV-009,STR-017,East,131,497.8,False,,0.0
2023-10-02,BEV-010,STR-017,East,253,253.0,True,BOGO,0.5
2023-10-02,BEV-011,STR-017,East,370,462.5,True,BOGO,0.5
2023-10-02,BEV-012,STR-017,East,390,487.5,True,BOGO,0.5
2023-10-02,BEV-013,STR-017,East,84,151.2,False,,0.0
2023-10-02,BEV-014,STR-017,East,71,106.5,False,,0.0
2023-10-02,BEV-015,STR-017,East,265,424.0,True,Display Feature,0.0
2023-10-02,BEV-001,STR-018,East,267,400.5,False,,0.0
2023-10-02,BEV-002,STR-018,East,412,618.0,False,,0.0
2023-10-02,BEV-003,STR-018,East,302,362.4,False,,0.0
2023-10-02,BEV-004,STR-018,East,168,168.0,False,,0.0
2023-10-02,BEV-005,STR-018,East,154,154.0,False,,0.0
2023-10-02,BEV-006,STR-018,East,244,317.2,False,,0.0
2023-10-02,BEV-007,STR-018,East,177,230.1,False,,0.0
2023-10-02,BEV-008,STR-018,East,202,707.0,False,,0.0
2023-10-02,BEV-009,STR-018,East,238,904.4,False,,0.0
2023-10-02,BEV-010,STR-018,East,181,362.0,False,,0.0
2023-10-02,BEV-011,STR-018,East,297,742.5,True,Bundle,0.0
2023-10-02,BEV-012,STR-018,East,199,497.5,False,,0.0
2023-10-02,BEV-013,STR-018,East,682,613.8,True,BOGO,0.5
2023-10-02,BEV-014,STR-018,East,671,503.25,True,BOGO,0.5
2023-10-02,BEV-015,STR-018,East,191,305.6,False,,0.0
2023-10-02,BEV-001,STR-019,West,547,738.45,True,Price Cut,0.1
2023-10-02,BEV-002,STR-019,West,278,417.0,False,,0.0
2023-10-02,BEV-003,STR-019,West,211,253.2,False,,0.0
2023-10-02,BEV-004,STR-019,West,210,210.0,False,,0.0
2023-10-02,BEV-005,STR-019,West,276,276.0,False,,0.0
2023-10-02,BEV-006,STR-019,West,412,535.6,True,Display Feature,0.0
2023-10-02,BEV-007,STR-019,West,169,219.7,False,,0.0
2023-10-02,BEV-008,STR-019,West,165,577.5,False,,0.0
2023-10-02,BEV-009,STR-019,West,481,1462.24,True,Price Cut,0.2
2023-10-02,BEV-010,STR-019,West,218,436.0,False,,0.0
2023-10-02,BEV-011,STR-019,West,194,485.0,False,,0.0
2023-10-02,BEV-012,STR-019,West,163,407.5,False,,0.0
2023-10-02,BEV-013,STR-019,West,306,550.8,True,Bundle,0.0
2023-10-02,BEV-014,STR-019,West,137,205.5,False,,0.0
2023-10-02,BEV-015,STR-019,West,206,329.6,False,,0.0
2023-10-02,BEV-001,STR-020,West,176,264.0,False,,0.0
2023-10-02,BEV-002,STR-020,West,112,168.0,False,,0.0
2023-10-02,BEV-003,STR-020,West,104,124.8,False,,0.0
2023-10-02,BEV-004,STR-020,West,132,132.0,False,,0.0
2023-10-02,BEV-005,STR-020,West,88,88.0,False,,0.0
2023-10-02,BEV-006,STR-020,West,123,159.9,False,,0.0
2023-10-02,BEV-007,STR-020,West,97,126.1,False,,0.0
2023-10-02,BEV-008,STR-020,West,97,339.5,False,,0.0
2023-10-02,BEV-009,STR-020,West,326,619.4,True,BOGO,0.5
2023-10-02,BEV-010,STR-020,West,82,164.0,False,,0.0
2023-10-02,BEV-011,STR-020,West,103,257.5,False,,0.0
2023-10-02,BEV-012,STR-020,West,277,346.25,True,BOGO,0.5
2023-10-02,BEV-013,STR-020,West,74,133.2,False,,0.0
2023-10-02,BEV-014,STR-020,West,107,160.5,False,,0.0
2023-10-02,BEV-015,STR-020,West,95,152.0,False,,0.0
2023-10-02,BEV-001,STR-021,East,73,109.5,False,,0.0
2023-10-02,BEV-002,STR-021,East,57,85.5,False,,0.0
2023-10-02,BEV-003,STR-021,East,99,118.8,False,,0.0
2023-10-02,BEV-004,STR-021,East,59,59.0,False,,0.0
2023-10-02,BEV-005,STR-021,East,107,96.3,True,Price Cut,0.1
2023-10-02,BEV-006,STR-021,East,47,61.1,False,,0.0
2023-10-02,BEV-007,STR-021,East,98,63.7,True,BOGO,0.5
2023-10-02,BEV-008,STR-021,East,70,245.0,False,,0.0
2023-10-02,BEV-009,STR-021,East,49,186.2,False,,0.0
2023-10-02,BEV-010,STR-021,East,43,86.0,False,,0.0
2023-10-02,BEV-011,STR-021,East,54,135.0,False,,0.0
2023-10-02,BEV-012,STR-021,East,62,155.0,False,,0.0
2023-10-02,BEV-013,STR-021,East,90,145.8,True,Price Cut,0.1
2023-10-02,BEV-014,STR-021,East,63,94.5,False,,0.0
2023-10-02,BEV-015,STR-021,East,61,97.6,False,,0.0
2023-10-02,BEV-001,STR-022,South,118,177.0,False,,0.0
2023-10-02,BEV-002,STR-022,South,130,195.0,False,,0.0
2023-10-02,BEV-003,STR-022,South,179,214.8,False,,0.0
2023-10-02,BEV-004,STR-022,South,46,46.0,False,,0.0
2023-10-02,BEV-005,STR-022,South,97,97.0,False,,0.0
2023-10-02,BEV-006,STR-022,South,71,92.3,False,,0.0
2023-10-02,BEV-007,STR-022,South,136,176.8,True,Bundle,0.0
2023-10-02,BEV-008,STR-022,South,94,329.0,False,,0.0
2023-10-02,BEV-009,STR-022,South,93,353.4,False,,0.0
2023-10-02,BEV-010,STR-022,South,89,178.0,False,,0.0
2023-10-02,BEV-011,STR-022,South,78,195.0,False,,0.0
2023-10-02,BEV-012,STR-022,South,219,547.5,True,Bundle,0.0
2023-10-02,BEV-013,STR-022,South,330,415.8,True,Price Cut,0.3
2023-10-02,BEV-014,STR-022,South,77,115.5,False,,0.0
2023-10-02,BEV-015,STR-022,South,132,211.2,False,,0.0
2023-10-02,BEV-001,STR-023,North,138,207.0,False,,0.0
2023-10-02,BEV-002,STR-023,North,154,231.0,False,,0.0
2023-10-02,BEV-003,STR-023,North,148,177.6,False,,0.0
2023-10-02,BEV-004,STR-023,North,87,87.0,False,,0.0
2023-10-02,BEV-005,STR-023,North,120,120.0,False,,0.0
2023-10-02,BEV-006,STR-023,North,154,200.2,True,Bundle,0.0
2023-10-02,BEV-007,STR-023,North,90,117.0,False,,0.0
2023-10-02,BEV-008,STR-023,North,222,388.5,True,BOGO,0.5
2023-10-02,BEV-009,STR-023,North,246,467.4,True,BOGO,0.5
2023-10-02,BEV-010,STR-023,North,161,225.4,True,Price Cut,0.3
2023-10-02,BEV-011,STR-023,North,100,250.0,False,,0.0
2023-10-02,BEV-012,STR-023,North,76,190.0,False,,0.0
2023-10-02,BEV-013,STR-023,North,95,171.0,False,,0.0
2023-10-02,BEV-014,STR-023,North,127,190.5,False,,0.0
2023-10-02,BEV-015,STR-023,North,124,198.4,False,,0.0
2023-10-02,BEV-001,STR-024,East,149,223.5,False,,0.0
2023-10-02,BEV-002,STR-024,East,368,552.0,True,Display Feature,0.0
2023-10-02,BEV-003,STR-024,East,206,247.2,False,,0.0
2023-10-02,BEV-004,STR-024,East,110,110.0,False,,0.0
2023-10-02,BEV-005,STR-024,East,93,93.0,False,,0.0
2023-10-02,BEV-006,STR-024,East,71,92.3,False,,0.0
2023-10-02,BEV-007,STR-024,East,108,140.4,False,,0.0
2023-10-02,BEV-008,STR-024,East,117,409.5,False,,0.0
2023-10-02,BEV-009,STR-024,East,87,330.6,False,,0.0
2023-10-02,BEV-010,STR-024,East,106,212.0,False,,0.0
2023-10-02,BEV-011,STR-024,East,139,347.5,True,Bundle,0.0
2023-10-02,BEV-012,STR-024,East,96,240.0,False,,0.0
2023-10-02,BEV-013,STR-024,East,50,90.0,False,,0.0
2023-10-02,BEV-014,STR-024,East,96,144.0,False,,0.0
2023-10-02,BEV-015,STR-024,East,119,190.4,False,,0.0
2023-10-02,BEV-001,STR-025,South,262,393.0,False,,0.0
2023-10-02,BEV-002,STR-025,South,546,737.1,True,Price Cut,0.1
2023-10-02,BEV-003,STR-025,South,255,306.0,False,,0.0
2023-10-02,BEV-004,STR-025,South,214,214.0,False,,0.0
2023-10-02,BEV-005,STR-025,South,191,191.0,False,,0.0
2023-10-02,BEV-006,STR-025,South,162,210.6,False,,0.0
2023-10-02,BEV-007,STR-025,South,253,328.9,False,,0.0
2023-10-02,BEV-008,STR-025,South,593,2075.5,True,Display Feature,0.0
2023-10-02,BEV-009,STR-025,South,176,668.8,False,,0.0
2023-10-02,BEV-010,STR-025,South,220,440.0,False,,0.0
2023-10-02,BEV-011,STR-025,South,221,552.5,False,,0.0
2023-10-02,BEV-012,STR-025,South,226,565.0,False,,0.0
2023-10-02,BEV-013,STR-025,South,132,237.6,False,,0.0
2023-10-02,BEV-014,STR-025,South,240,360.0,False,,0.0
2023-10-02,BEV-015,STR-025,South,177,283.2,False,,0.0
2023-10-02,BEV-001,STR-026,West,174,261.0,True,Display Feature,0.0
